nodes_touched,conv,iters,game_name,algorithm_name
3783990,0.27372002601623535,92,BigLeduc,DeepCFR2
3826261,0.2965446561574936,93,BigLeduc,DeepCFR2
3860404,0.29892925918102264,94,BigLeduc,DeepCFR2
3897884,0.309157595038414,95,BigLeduc,DeepCFR2
3938978,0.2720407247543335,96,BigLeduc,DeepCFR2
3975252,0.2671949118375778,97,BigLeduc,DeepCFR2
4006518,0.26095446944236755,98,BigLeduc,DeepCFR2
4041753,0.29000814259052277,99,BigLeduc,DeepCFR2
4070243,0.2718859016895294,100,BigLeduc,DeepCFR2
4099094,0.2837446928024292,101,BigLeduc,DeepCFR2
4139055,0.26196399331092834,102,BigLeduc,DeepCFR2
4174796,0.24590295553207397,103,BigLeduc,DeepCFR2
4213122,0.25973379611968994,104,BigLeduc,DeepCFR2
4245149,0.2626820057630539,105,BigLeduc,DeepCFR2
4279107,0.26678691804409027,106,BigLeduc,DeepCFR2
4310714,0.21938146650791168,107,BigLeduc,DeepCFR2
4343194,0.2265329211950302,108,BigLeduc,DeepCFR2
4374389,0.23816858232021332,109,BigLeduc,DeepCFR2
4409471,0.2275562807917595,110,BigLeduc,DeepCFR2
4442477,0.22601184993982315,111,BigLeduc,DeepCFR2
4477216,0.22358092665672302,112,BigLeduc,DeepCFR2
4514674,0.21520060300827026,113,BigLeduc,DeepCFR2
4546629,0.20690807700157166,114,BigLeduc,DeepCFR2
4580144,0.2253289893269539,115,BigLeduc,DeepCFR2
4620013,0.2505291923880577,116,BigLeduc,DeepCFR2
4651214,0.21323943138122559,117,BigLeduc,DeepCFR2
4690647,0.22297408431768417,118,BigLeduc,DeepCFR2
4729125,0.22754329442977905,119,BigLeduc,DeepCFR2
4762728,0.19051700830459595,120,BigLeduc,DeepCFR2
4795546,0.24940510094165802,121,BigLeduc,DeepCFR2
4830003,0.2427183911204338,122,BigLeduc,DeepCFR2
4864340,0.23323816061019897,123,BigLeduc,DeepCFR2
4900630,0.22012513130903244,124,BigLeduc,DeepCFR2
4937308,0.23353367298841476,125,BigLeduc,DeepCFR2
4976569,0.21295075118541718,126,BigLeduc,DeepCFR2
5008315,0.22361969947814941,127,BigLeduc,DeepCFR2
5049488,0.22530685365200043,128,BigLeduc,DeepCFR2
5088315,0.20264190435409546,129,BigLeduc,DeepCFR2
5131951,0.23250886797904968,130,BigLeduc,DeepCFR2
5164684,0.24292004108428955,131,BigLeduc,DeepCFR2
5199206,0.23496969044208527,132,BigLeduc,DeepCFR2
5240722,0.2604526877403259,133,BigLeduc,DeepCFR2
5276351,0.2504102662205696,134,BigLeduc,DeepCFR2
5313082,0.21124765276908875,135,BigLeduc,DeepCFR2
5348100,0.2526843398809433,136,BigLeduc,DeepCFR2
5380056,0.2614187151193619,137,BigLeduc,DeepCFR2
5420961,0.2185710296034813,138,BigLeduc,DeepCFR2
5464274,0.24538756161928177,139,BigLeduc,DeepCFR2
5502676,0.2154783308506012,140,BigLeduc,DeepCFR2
5540751,0.23514070361852646,141,BigLeduc,DeepCFR2
5578140,0.2534557580947876,142,BigLeduc,DeepCFR2
5616921,0.2368856593966484,143,BigLeduc,DeepCFR2
5652804,0.25166456401348114,144,BigLeduc,DeepCFR2
5685311,0.22696105390787125,145,BigLeduc,DeepCFR2
5721254,0.2545461803674698,146,BigLeduc,DeepCFR2
5748906,0.2107006013393402,147,BigLeduc,DeepCFR2
5782485,0.23259960114955902,148,BigLeduc,DeepCFR2
5828834,0.2553524672985077,149,BigLeduc,DeepCFR2
5862395,0.22565101087093353,150,BigLeduc,DeepCFR2
5897173,0.23822876811027527,151,BigLeduc,DeepCFR2
5936551,0.2140718400478363,152,BigLeduc,DeepCFR2
5972855,0.25048813968896866,153,BigLeduc,DeepCFR2
6013087,0.26093313843011856,154,BigLeduc,DeepCFR2
6051761,0.21214384585618973,155,BigLeduc,DeepCFR2
6082702,0.2294621467590332,156,BigLeduc,DeepCFR2
6115104,0.2243269681930542,157,BigLeduc,DeepCFR2
6149766,0.2544608488678932,158,BigLeduc,DeepCFR2
6191627,0.25257980078458786,159,BigLeduc,DeepCFR2
6234963,0.2381451278924942,160,BigLeduc,DeepCFR2
6276291,0.26895806193351746,161,BigLeduc,DeepCFR2
6309538,0.2730688452720642,162,BigLeduc,DeepCFR2
6353926,0.2378794103860855,163,BigLeduc,DeepCFR2
6395982,0.24288436770439148,164,BigLeduc,DeepCFR2
6433913,0.26161031424999237,165,BigLeduc,DeepCFR2
6470854,0.2695918381214142,166,BigLeduc,DeepCFR2
6503049,0.2659003213047981,167,BigLeduc,DeepCFR2
6539253,0.2870590090751648,168,BigLeduc,DeepCFR2
6567398,0.24892045557498932,169,BigLeduc,DeepCFR2
6610951,0.25504355877637863,170,BigLeduc,DeepCFR2
6645763,0.29451021552085876,171,BigLeduc,DeepCFR2
6683234,0.25033319741487503,172,BigLeduc,DeepCFR2
6722688,0.22507665306329727,173,BigLeduc,DeepCFR2
6756017,0.27737559378147125,174,BigLeduc,DeepCFR2
6803629,0.23985655605793,175,BigLeduc,DeepCFR2
6837098,0.2586444914340973,176,BigLeduc,DeepCFR2
6866958,0.22889148443937302,177,BigLeduc,DeepCFR2
6897310,0.23675845563411713,178,BigLeduc,DeepCFR2
6929865,0.2533397525548935,179,BigLeduc,DeepCFR2
6965247,0.25700023770332336,180,BigLeduc,DeepCFR2
7006427,0.23612849414348602,181,BigLeduc,DeepCFR2
7049077,0.23206932097673416,182,BigLeduc,DeepCFR2
7104455,0.25391874462366104,183,BigLeduc,DeepCFR2
7139016,0.2510310038924217,184,BigLeduc,DeepCFR2
7171300,0.23162084817886353,185,BigLeduc,DeepCFR2
7209044,0.2285165786743164,186,BigLeduc,DeepCFR2
7262981,0.286453440785408,187,BigLeduc,DeepCFR2
7297715,0.2373841106891632,188,BigLeduc,DeepCFR2
7330080,0.255564883351326,189,BigLeduc,DeepCFR2
7367354,0.24171700328588486,190,BigLeduc,DeepCFR2
7400938,0.22391283512115479,191,BigLeduc,DeepCFR2
7439299,0.2273160219192505,192,BigLeduc,DeepCFR2
7481032,0.22613179683685303,193,BigLeduc,DeepCFR2
7513578,0.24608641862869263,194,BigLeduc,DeepCFR2
7546726,0.250956267118454,195,BigLeduc,DeepCFR2
7577534,0.2252749428153038,196,BigLeduc,DeepCFR2
7611534,0.2418927326798439,197,BigLeduc,DeepCFR2
7644986,0.271349161863327,198,BigLeduc,DeepCFR2
7682704,0.23476697504520416,199,BigLeduc,DeepCFR2
7718092,0.22269654273986816,200,BigLeduc,DeepCFR2
7759435,0.2518204301595688,201,BigLeduc,DeepCFR2
7798697,0.24564485996961594,202,BigLeduc,DeepCFR2
7835198,0.2708635628223419,203,BigLeduc,DeepCFR2
7868210,0.24653320014476776,204,BigLeduc,DeepCFR2
7906086,0.2325088307261467,205,BigLeduc,DeepCFR2
7943944,0.2804253399372101,206,BigLeduc,DeepCFR2
7994511,0.24609524756669998,207,BigLeduc,DeepCFR2
8031523,0.23867954313755035,208,BigLeduc,DeepCFR2
8070841,0.24158542603254318,209,BigLeduc,DeepCFR2
8106321,0.26076236367225647,210,BigLeduc,DeepCFR2
8153325,0.26077568531036377,211,BigLeduc,DeepCFR2
8187963,0.25516246259212494,212,BigLeduc,DeepCFR2
8229071,0.2482348158955574,213,BigLeduc,DeepCFR2
8268845,0.23671741783618927,214,BigLeduc,DeepCFR2
8309599,0.2356759011745453,215,BigLeduc,DeepCFR2
8344308,0.23956578224897385,216,BigLeduc,DeepCFR2
8377628,0.2271687611937523,217,BigLeduc,DeepCFR2
8424889,0.2299448326230049,218,BigLeduc,DeepCFR2
8472074,0.24076655507087708,219,BigLeduc,DeepCFR2
8513151,0.24013648927211761,220,BigLeduc,DeepCFR2
8556736,0.2452065497636795,221,BigLeduc,DeepCFR2
8609772,0.25428763777017593,222,BigLeduc,DeepCFR2
8653023,0.26492471992969513,223,BigLeduc,DeepCFR2
8701412,0.25168901681900024,224,BigLeduc,DeepCFR2
8739703,0.23934256285429,225,BigLeduc,DeepCFR2
8780490,0.24476701021194458,226,BigLeduc,DeepCFR2
8822805,0.29937034845352173,227,BigLeduc,DeepCFR2
8859959,0.25448819249868393,228,BigLeduc,DeepCFR2
8894350,0.24353231489658356,229,BigLeduc,DeepCFR2
8934352,0.23459387570619583,230,BigLeduc,DeepCFR2
8965699,0.2778204530477524,231,BigLeduc,DeepCFR2
8995435,0.23646081238985062,232,BigLeduc,DeepCFR2
9032576,0.23287634551525116,233,BigLeduc,DeepCFR2
9077509,0.2533469945192337,234,BigLeduc,DeepCFR2
9119733,0.24843375384807587,235,BigLeduc,DeepCFR2
9169258,0.27204377949237823,236,BigLeduc,DeepCFR2
9217640,0.23937588930130005,237,BigLeduc,DeepCFR2
9254487,0.24711278825998306,238,BigLeduc,DeepCFR2
9294449,0.2603880614042282,239,BigLeduc,DeepCFR2
9342099,0.2667911797761917,240,BigLeduc,DeepCFR2
9379338,0.2851450741291046,241,BigLeduc,DeepCFR2
9418246,0.24134831130504608,242,BigLeduc,DeepCFR2
9450641,0.2642654776573181,243,BigLeduc,DeepCFR2
9478131,0.24247141182422638,244,BigLeduc,DeepCFR2
9532864,0.2526448369026184,245,BigLeduc,DeepCFR2
9572071,0.2804381549358368,246,BigLeduc,DeepCFR2
9602498,0.2270885407924652,247,BigLeduc,DeepCFR2
9635031,0.24941789358854294,248,BigLeduc,DeepCFR2
9687289,0.2575782462954521,249,BigLeduc,DeepCFR2
9717380,0.23596897721290588,250,BigLeduc,DeepCFR2
9777192,0.23982080817222595,251,BigLeduc,DeepCFR2
9816668,0.24300730228424072,252,BigLeduc,DeepCFR2
9855636,0.24525880068540573,253,BigLeduc,DeepCFR2
9882433,0.28664351254701614,254,BigLeduc,DeepCFR2
9912518,0.24674245715141296,255,BigLeduc,DeepCFR2
9947862,0.27709944546222687,256,BigLeduc,DeepCFR2
9977710,0.2744701877236366,257,BigLeduc,DeepCFR2
10015378,0.22899219393730164,258,BigLeduc,DeepCFR2
10046772,0.280822291970253,259,BigLeduc,DeepCFR2
10079161,0.24711355566978455,260,BigLeduc,DeepCFR2
10130416,0.3104853928089142,261,BigLeduc,DeepCFR2
10161354,0.26189159601926804,262,BigLeduc,DeepCFR2
10189860,0.24344833940267563,263,BigLeduc,DeepCFR2
10230872,0.23280690610408783,264,BigLeduc,DeepCFR2
10262904,0.25161217153072357,265,BigLeduc,DeepCFR2
10290909,0.24621550738811493,266,BigLeduc,DeepCFR2
10333002,0.24161339551210403,267,BigLeduc,DeepCFR2
10373552,0.22864090651273727,268,BigLeduc,DeepCFR2
10409066,0.22637178003787994,269,BigLeduc,DeepCFR2
10435802,0.25780943036079407,270,BigLeduc,DeepCFR2
10467761,0.25231020897626877,271,BigLeduc,DeepCFR2
10502704,0.29857004433870316,272,BigLeduc,DeepCFR2
10532609,0.23877691477537155,273,BigLeduc,DeepCFR2
10567926,0.24051640927791595,274,BigLeduc,DeepCFR2
10609437,0.24442938715219498,275,BigLeduc,DeepCFR2
10647202,0.233325757086277,276,BigLeduc,DeepCFR2
10678561,0.2336590513586998,277,BigLeduc,DeepCFR2
10712831,0.24179767817258835,278,BigLeduc,DeepCFR2
10746487,0.22066479176282883,279,BigLeduc,DeepCFR2
10779622,0.24089410156011581,280,BigLeduc,DeepCFR2
10810663,0.24238672107458115,281,BigLeduc,DeepCFR2
10838132,0.22674870491027832,282,BigLeduc,DeepCFR2
10874013,0.2403547465801239,283,BigLeduc,DeepCFR2
10907934,0.23538601398468018,284,BigLeduc,DeepCFR2
10940411,0.2219901755452156,285,BigLeduc,DeepCFR2
10978624,0.2570512145757675,286,BigLeduc,DeepCFR2
11011447,0.2577783912420273,287,BigLeduc,DeepCFR2
11042078,0.22626270353794098,288,BigLeduc,DeepCFR2
11076797,0.2321835532784462,289,BigLeduc,DeepCFR2
11106362,0.2723517119884491,290,BigLeduc,DeepCFR2
11144761,0.22546717524528503,291,BigLeduc,DeepCFR2
11177647,0.2068212702870369,292,BigLeduc,DeepCFR2
11210278,0.2257612943649292,293,BigLeduc,DeepCFR2
11243152,0.2195161134004593,294,BigLeduc,DeepCFR2
11274824,0.2155560404062271,295,BigLeduc,DeepCFR2
11308252,0.22488941997289658,296,BigLeduc,DeepCFR2
11346628,0.25504355132579803,297,BigLeduc,DeepCFR2
11377942,0.2332756444811821,298,BigLeduc,DeepCFR2
11407392,0.25024085491895676,299,BigLeduc,DeepCFR2
11441256,0.19971079379320145,300,BigLeduc,DeepCFR2
11474844,0.20980089902877808,301,BigLeduc,DeepCFR2
11512674,0.2845302075147629,302,BigLeduc,DeepCFR2
11551636,0.23250272870063782,303,BigLeduc,DeepCFR2
11590439,0.209085613489151,304,BigLeduc,DeepCFR2
11629441,0.23193246871232986,305,BigLeduc,DeepCFR2
11670696,0.2052989900112152,306,BigLeduc,DeepCFR2
11712149,0.21711964905261993,307,BigLeduc,DeepCFR2
11745720,0.19011950492858887,308,BigLeduc,DeepCFR2
11781667,0.20848629623651505,309,BigLeduc,DeepCFR2
11815396,0.19442491233348846,310,BigLeduc,DeepCFR2
11847477,0.22429654747247696,311,BigLeduc,DeepCFR2
11880368,0.19739799946546555,312,BigLeduc,DeepCFR2
11913002,0.20503200590610504,313,BigLeduc,DeepCFR2
11949415,0.20667851716279984,314,BigLeduc,DeepCFR2
11984370,0.22348812967538834,315,BigLeduc,DeepCFR2
12018833,0.20353096723556519,316,BigLeduc,DeepCFR2
12060246,0.20571072399616241,317,BigLeduc,DeepCFR2
12101106,0.20609860867261887,318,BigLeduc,DeepCFR2
12135644,0.20721258968114853,319,BigLeduc,DeepCFR2
12164214,0.18743497878313065,320,BigLeduc,DeepCFR2
12200423,0.18843835592269897,321,BigLeduc,DeepCFR2
12233514,0.1997472420334816,322,BigLeduc,DeepCFR2
12272800,0.183094821870327,323,BigLeduc,DeepCFR2
12301159,0.20301610231399536,324,BigLeduc,DeepCFR2
12334887,0.21848586946725845,325,BigLeduc,DeepCFR2
12369761,0.19378365576267242,326,BigLeduc,DeepCFR2
12403426,0.20145981758832932,327,BigLeduc,DeepCFR2
12439088,0.2010400891304016,328,BigLeduc,DeepCFR2
12475138,0.1956556737422943,329,BigLeduc,DeepCFR2
12508080,0.20882675051689148,330,BigLeduc,DeepCFR2
12547276,0.20006906986236572,331,BigLeduc,DeepCFR2
12586229,0.21941839903593063,332,BigLeduc,DeepCFR2
12618401,0.1977531462907791,333,BigLeduc,DeepCFR2
12653939,0.1940043643116951,334,BigLeduc,DeepCFR2
12687411,0.22310369461774826,335,BigLeduc,DeepCFR2
12721324,0.19704163074493408,336,BigLeduc,DeepCFR2
12751276,0.20984937250614166,337,BigLeduc,DeepCFR2
12786236,0.20322562754154205,338,BigLeduc,DeepCFR2
12821043,0.22359101474285126,339,BigLeduc,DeepCFR2
12854833,0.19740621000528336,340,BigLeduc,DeepCFR2
12892531,0.2014763280749321,341,BigLeduc,DeepCFR2
12929086,0.19689443707466125,342,BigLeduc,DeepCFR2
12967142,0.21458827704191208,343,BigLeduc,DeepCFR2
13000679,0.21264168620109558,344,BigLeduc,DeepCFR2
13032965,0.20249657332897186,345,BigLeduc,DeepCFR2
13063732,0.2214803770184517,346,BigLeduc,DeepCFR2
13099142,0.22638843953609467,347,BigLeduc,DeepCFR2
13135607,0.22420603781938553,348,BigLeduc,DeepCFR2
13165961,0.22491836547851562,349,BigLeduc,DeepCFR2
13197146,0.21483053267002106,350,BigLeduc,DeepCFR2
13232110,0.2305469959974289,351,BigLeduc,DeepCFR2
13273894,0.21209362149238586,352,BigLeduc,DeepCFR2
13304755,0.20370488613843918,353,BigLeduc,DeepCFR2
13344254,0.21770192682743073,354,BigLeduc,DeepCFR2
13388826,0.21533995121717453,355,BigLeduc,DeepCFR2
13428564,0.21287217736244202,356,BigLeduc,DeepCFR2
13464575,0.2351258471608162,357,BigLeduc,DeepCFR2
13493191,0.22293788939714432,358,BigLeduc,DeepCFR2
13529625,0.2127581089735031,359,BigLeduc,DeepCFR2
13568305,0.22099218517541885,360,BigLeduc,DeepCFR2
13607868,0.20855692774057388,361,BigLeduc,DeepCFR2
13638147,0.20437075197696686,362,BigLeduc,DeepCFR2
13677824,0.2029160112142563,363,BigLeduc,DeepCFR2
13714043,0.22356931865215302,364,BigLeduc,DeepCFR2
13746136,0.24707937985658646,365,BigLeduc,DeepCFR2
13778432,0.21489693969488144,366,BigLeduc,DeepCFR2
13808048,0.2257407307624817,367,BigLeduc,DeepCFR2
13843675,0.226327583193779,368,BigLeduc,DeepCFR2
13887931,0.21974273025989532,369,BigLeduc,DeepCFR2
13921004,0.23820754885673523,370,BigLeduc,DeepCFR2
13949387,0.2187758833169937,371,BigLeduc,DeepCFR2
13981739,0.22921178489923477,372,BigLeduc,DeepCFR2
14026061,0.23788990080356598,373,BigLeduc,DeepCFR2
14054176,0.23655446618795395,374,BigLeduc,DeepCFR2
14087762,0.20828333497047424,375,BigLeduc,DeepCFR2
14131326,0.22414834797382355,376,BigLeduc,DeepCFR2
14175987,0.21103964000940323,377,BigLeduc,DeepCFR2
14206222,0.22568390518426895,378,BigLeduc,DeepCFR2
14245225,0.20446419715881348,379,BigLeduc,DeepCFR2
14279949,0.2137608453631401,380,BigLeduc,DeepCFR2
14325787,0.2243397757411003,381,BigLeduc,DeepCFR2
14364543,0.23955311626195908,382,BigLeduc,DeepCFR2
14409280,0.21858631819486618,383,BigLeduc,DeepCFR2
14447182,0.2353193610906601,384,BigLeduc,DeepCFR2
14493930,0.2724512070417404,385,BigLeduc,DeepCFR2
14532091,0.24351716786623,386,BigLeduc,DeepCFR2
14574732,0.22278626263141632,387,BigLeduc,DeepCFR2
14615847,0.23724578320980072,388,BigLeduc,DeepCFR2
14664472,0.27611665427684784,389,BigLeduc,DeepCFR2
14700655,0.24381478130817413,390,BigLeduc,DeepCFR2
14739703,0.21965163946151733,391,BigLeduc,DeepCFR2
14777843,0.24379901587963104,392,BigLeduc,DeepCFR2
14813209,0.2403871864080429,393,BigLeduc,DeepCFR2
14851763,0.22117361426353455,394,BigLeduc,DeepCFR2
14886128,0.22750042378902435,395,BigLeduc,DeepCFR2
14925583,0.26521017402410507,396,BigLeduc,DeepCFR2
14975219,0.19097619503736496,397,BigLeduc,DeepCFR2
15009353,0.22084273397922516,398,BigLeduc,DeepCFR2
15039119,0.23600662499666214,399,BigLeduc,DeepCFR2
15078860,0.23668458312749863,400,BigLeduc,DeepCFR2
15121442,0.21516432613134384,401,BigLeduc,DeepCFR2
15165529,0.2019873410463333,402,BigLeduc,DeepCFR2
15210805,0.21983250975608826,403,BigLeduc,DeepCFR2
15244081,0.2158973664045334,404,BigLeduc,DeepCFR2
15281185,0.2398385852575302,405,BigLeduc,DeepCFR2
15313910,0.19447597116231918,406,BigLeduc,DeepCFR2
15345869,0.24516583234071732,407,BigLeduc,DeepCFR2
15381098,0.23587975651025772,408,BigLeduc,DeepCFR2
15412472,0.21113307774066925,409,BigLeduc,DeepCFR2
15483249,0.248086579144001,410,BigLeduc,DeepCFR2
15523665,0.22430697828531265,411,BigLeduc,DeepCFR2
15551315,0.22043045610189438,412,BigLeduc,DeepCFR2
15586793,0.215998113155365,413,BigLeduc,DeepCFR2
15620250,0.20730401575565338,414,BigLeduc,DeepCFR2
15652044,0.2070358321070671,415,BigLeduc,DeepCFR2
15682020,0.22332940995693207,416,BigLeduc,DeepCFR2
15717553,0.23396776616573334,417,BigLeduc,DeepCFR2
15762569,0.20480570197105408,418,BigLeduc,DeepCFR2
15802634,0.24795609712600708,419,BigLeduc,DeepCFR2
15838705,0.23019610345363617,420,BigLeduc,DeepCFR2
15873893,0.19428014755249023,421,BigLeduc,DeepCFR2
15909570,0.21534451842308044,422,BigLeduc,DeepCFR2
15940921,0.21479752659797668,423,BigLeduc,DeepCFR2
15978767,0.20245376974344254,424,BigLeduc,DeepCFR2
16013167,0.20214487612247467,425,BigLeduc,DeepCFR2
16054087,0.2234417423605919,426,BigLeduc,DeepCFR2
16087015,0.19545765966176987,427,BigLeduc,DeepCFR2
16137017,0.20747257769107819,428,BigLeduc,DeepCFR2
16197425,0.25375203788280487,429,BigLeduc,DeepCFR2
16238805,0.22604306042194366,430,BigLeduc,DeepCFR2
16268568,0.1933150291442871,431,BigLeduc,DeepCFR2
16315578,0.21442852914333344,432,BigLeduc,DeepCFR2
16357893,0.1954420804977417,433,BigLeduc,DeepCFR2
16391403,0.21311970800161362,434,BigLeduc,DeepCFR2
16422551,0.2416178435087204,435,BigLeduc,DeepCFR2
16454982,0.26763762533664703,436,BigLeduc,DeepCFR2
16508897,0.21469148993492126,437,BigLeduc,DeepCFR2
16541425,0.225886732339859,438,BigLeduc,DeepCFR2
16576246,0.2073657065629959,439,BigLeduc,DeepCFR2
16611539,0.2198411226272583,440,BigLeduc,DeepCFR2
16661479,0.2626145929098129,441,BigLeduc,DeepCFR2
16700256,0.1829851195216179,442,BigLeduc,DeepCFR2
16735996,0.18960432708263397,443,BigLeduc,DeepCFR2
16772347,0.24878735095262527,444,BigLeduc,DeepCFR2
16810653,0.22554633021354675,445,BigLeduc,DeepCFR2
16848871,0.21879982203245163,446,BigLeduc,DeepCFR2
16881502,0.21907498687505722,447,BigLeduc,DeepCFR2
16920930,0.21813558787107468,448,BigLeduc,DeepCFR2
16959937,0.20116198062896729,449,BigLeduc,DeepCFR2
16991963,0.21476656198501587,450,BigLeduc,DeepCFR2
17021985,0.2352786809206009,451,BigLeduc,DeepCFR2
17060658,0.2548612430691719,452,BigLeduc,DeepCFR2
17097483,0.2078990489244461,453,BigLeduc,DeepCFR2
17128586,0.2220749333500862,454,BigLeduc,DeepCFR2
17159879,0.20841069519519806,455,BigLeduc,DeepCFR2
17193413,0.19570227712392807,456,BigLeduc,DeepCFR2
17231564,0.21375484019517899,457,BigLeduc,DeepCFR2
17268137,0.20310568064451218,458,BigLeduc,DeepCFR2
17300055,0.2172093391418457,459,BigLeduc,DeepCFR2
17329086,0.23760518431663513,460,BigLeduc,DeepCFR2
17362698,0.21464891731739044,461,BigLeduc,DeepCFR2
17391214,0.21877098083496094,462,BigLeduc,DeepCFR2
17422523,0.2584282010793686,463,BigLeduc,DeepCFR2
17466487,0.23307212442159653,464,BigLeduc,DeepCFR2
