nodes_touched,conv,iters,game_name,algorithm_name
15047700,0.29402579367160797,376,BigLeduc,DeepCFR
15083123,0.29402579367160797,377,BigLeduc,DeepCFR
15119672,0.29402579367160797,378,BigLeduc,DeepCFR
15158722,0.29402579367160797,379,BigLeduc,DeepCFR
15202808,0.29402579367160797,380,BigLeduc,DeepCFR
15249633,0.29402579367160797,381,BigLeduc,DeepCFR
15297308,0.29402579367160797,382,BigLeduc,DeepCFR
15342956,0.29402579367160797,383,BigLeduc,DeepCFR
15377196,0.29402579367160797,384,BigLeduc,DeepCFR
15414732,0.29402579367160797,385,BigLeduc,DeepCFR
15451717,0.29402579367160797,386,BigLeduc,DeepCFR
15505740,0.29402579367160797,387,BigLeduc,DeepCFR
15541728,0.29402579367160797,388,BigLeduc,DeepCFR
15579326,0.29402579367160797,389,BigLeduc,DeepCFR
15616546,0.28243333101272583,390,BigLeduc,DeepCFR
15651282,0.28243333101272583,391,BigLeduc,DeepCFR
15686239,0.28243333101272583,392,BigLeduc,DeepCFR
15720848,0.28243333101272583,393,BigLeduc,DeepCFR
15759305,0.28243333101272583,394,BigLeduc,DeepCFR
15798971,0.28243333101272583,395,BigLeduc,DeepCFR
15838135,0.28243333101272583,396,BigLeduc,DeepCFR
15878626,0.28243333101272583,397,BigLeduc,DeepCFR
15915126,0.28243333101272583,398,BigLeduc,DeepCFR
15953129,0.28243333101272583,399,BigLeduc,DeepCFR
15996158,0.28243333101272583,400,BigLeduc,DeepCFR
16036908,0.28243333101272583,401,BigLeduc,DeepCFR
16072095,0.28243333101272583,402,BigLeduc,DeepCFR
16106019,0.28243333101272583,403,BigLeduc,DeepCFR
16143774,0.28243333101272583,404,BigLeduc,DeepCFR
16172164,0.24371343106031418,405,BigLeduc,DeepCFR
16212771,0.24371343106031418,406,BigLeduc,DeepCFR
16243010,0.24371343106031418,407,BigLeduc,DeepCFR
16273591,0.24371343106031418,408,BigLeduc,DeepCFR
16305444,0.24371343106031418,409,BigLeduc,DeepCFR
16344417,0.24371343106031418,410,BigLeduc,DeepCFR
16379854,0.24371343106031418,411,BigLeduc,DeepCFR
16425964,0.24371343106031418,412,BigLeduc,DeepCFR
16457606,0.24371343106031418,413,BigLeduc,DeepCFR
16490890,0.24371343106031418,414,BigLeduc,DeepCFR
16526024,0.24371343106031418,415,BigLeduc,DeepCFR
16563651,0.24371343106031418,416,BigLeduc,DeepCFR
16597588,0.24371343106031418,417,BigLeduc,DeepCFR
16636415,0.24371343106031418,418,BigLeduc,DeepCFR
16688361,0.24371343106031418,419,BigLeduc,DeepCFR
16727382,0.3264143019914627,420,BigLeduc,DeepCFR
16767875,0.3264143019914627,421,BigLeduc,DeepCFR
16807236,0.3264143019914627,422,BigLeduc,DeepCFR
16838491,0.3264143019914627,423,BigLeduc,DeepCFR
16875008,0.3264143019914627,424,BigLeduc,DeepCFR
16903170,0.3264143019914627,425,BigLeduc,DeepCFR
16937282,0.3264143019914627,426,BigLeduc,DeepCFR
16978777,0.3264143019914627,427,BigLeduc,DeepCFR
17011821,0.3264143019914627,428,BigLeduc,DeepCFR
17046547,0.3264143019914627,429,BigLeduc,DeepCFR
17085844,0.3264143019914627,430,BigLeduc,DeepCFR
17132210,0.3264143019914627,431,BigLeduc,DeepCFR
17175664,0.3264143019914627,432,BigLeduc,DeepCFR
17215983,0.3264143019914627,433,BigLeduc,DeepCFR
17248355,0.3264143019914627,434,BigLeduc,DeepCFR
17286719,0.24476566910743713,435,BigLeduc,DeepCFR
17333801,0.24476566910743713,436,BigLeduc,DeepCFR
